id,brand,name,price,quantity,image
2840,be quiet!,Pure Base 500,299,26,https://cdna.pcpartpicker.com/static/forever/images/product/d91579c6e1759df7a7ebdffe77d9f5b3.256p.jpg
2841,be quiet!,Pure Base 500DX,469,90,https://cdna.pcpartpicker.com/static/forever/images/product/d0088af61ff05d2f1e8ec07eeb4f7aee.256p.jpg
2842,be quiet!,Pure Base 600,369,36,https://cdna.pcpartpicker.com/static/forever/images/product/6873a790dc8fe401cd695edb99d2a4cc.256p.jpg
2843,be quiet!,Silent Base 600,449,25,https://cdna.pcpartpicker.com/static/forever/images/product/9aa6bed7fdcf78aed8f34e5976099ca5.256p.jpg
2844,be quiet!,Silent Base 601,539,21,https://cdna.pcpartpicker.com/static/forever/images/product/e47cb114aaaaa4a3bbf4243d028515f6.256p.jpg
2845,be quiet!,Silent Base 801,679,12,https://cdna.pcpartpicker.com/static/forever/images/product/733903cf860e2050544612a5ac7ac2b6.256p.jpg
2846,be quiet!,Silent Base 802,679,43,https://cdna.pcpartpicker.com/static/forever/images/product/c6dd79bcdf0f7a1b6b73b267231f4e8e.256p.jpg
2847,Cooler Master,CM 590 III,299,19,https://cdna.pcpartpicker.com/static/forever/images/product/eec3488e9f805c72e59b3851613a0843.256p.jpg
2848,Cooler Master,Force 500,249,37,https://images-na.ssl-images-amazon.com/images/I/41AGm4P9pNL.jpg
2849,Cooler Master,K350,219,71,https://images-na.ssl-images-amazon.com/images/I/41NPntcx8%2BL.jpg
2850,Cooler Master,MasterBox 5,359,24,https://images-na.ssl-images-amazon.com/images/I/41c8Sjjv3qL.jpg
2851,Cooler Master,MasterBox 5T,449,82,https://images-na.ssl-images-amazon.com/images/I/51jQkVEg%2BlL.jpg
2852,Cooler Master,MasterBox E500 (w/o ODD),349,7,https://cdna.pcpartpicker.com/static/forever/images/product/9ad677e759d92054c992295df4663eaf.256p.jpg
2853,Cooler Master,MasterBox E500L,199,90,https://cdna.pcpartpicker.com/static/forever/images/product/0e9150c0a31bb008f7bbf43afa99dd7a.256p.jpg
2854,Cooler Master,MASTERBOX E501L,219,25,https://cdna.pcpartpicker.com/static/forever/images/product/7ec81010fd1d70911c9d7b7c1875e3fe.256p.jpg
2855,Cooler Master,MasterBox K500,369,5,https://images-na.ssl-images-amazon.com/images/I/41IUopbW%2B%2BL.jpg
2856,Cooler Master,MasterBox K500 ARGB,409,41,https://cdna.pcpartpicker.com/static/forever/images/product/abae9ce80fca1c81709d1e1c5b977fc5.256p.jpg
2857,Cooler Master,MasterBox Lite 5,389,88,https://cdna.pcpartpicker.com/static/forever/images/product/17fa8a2537f9c8b4daed00429246ba26.256p.jpg
2858,Cooler Master,MasterBox LITE 5 ARGB,429,55,https://cdna.pcpartpicker.com/static/forever/images/product/e7008b6cfa779e5d7575248728a2ec0a.256p.jpg
2859,Cooler Master,MasterBox Lite 5 RGB,329,10,https://images-eu.ssl-images-amazon.com/images/I/41-c%2BGvOFML.jpg
2860,Cooler Master,MasterBox MB500,359,90,https://images-eu.ssl-images-amazon.com/images/I/51u8UeXL1kL.jpg
2861,Cooler Master,MasterBox MB500 ARGB,429,19,https://cdna.pcpartpicker.com/static/forever/images/product/3ba287ad12b579548c5da4f7f4891dca.256p.jpg
2862,Cooler Master,MasterBox MB510L,259,3,https://images-eu.ssl-images-amazon.com/images/I/31G8IcrMPSL.jpg
2863,Cooler Master,MasterBox MB511,279,91,https://images-eu.ssl-images-amazon.com/images/I/41gOhENP3SL.jpg
2864,Cooler Master,MasterBox MB511 ARGB,339,19,https://cdna.pcpartpicker.com/static/forever/images/product/794b75b9c9ee1db821a1c2c4643920a1.256p.jpg
2865,Cooler Master,MasterBox MB511 RGB,339,23,https://cdna.pcpartpicker.com/static/forever/images/product/9198c9ed4806d4898c2f4c49a68ac225.256p.jpg
2866,Cooler Master,MasterBox MB520 ARGB,339,11,https://cdna.pcpartpicker.com/static/forever/images/product/b7552309d1ff3adc4306048002a36a99.256p.jpg
2867,Cooler Master,MasterBox MB520 RGB,339,2,https://cdna.pcpartpicker.com/static/forever/images/product/f8eff50e4ca634033cce6fe2bfaa40f4.256p.jpg
2868,Cooler Master,MasterBox MB530P,529,42,https://images-eu.ssl-images-amazon.com/images/I/41ZoJCIaOOL.jpg
2869,Cooler Master,MasterBox NR600 (w/o ODD),309,90,https://cdna.pcpartpicker.com/static/forever/images/product/a6a5be8145c8949aa7289ed956ef7d44.256p.jpg
2870,Cooler Master,MasterBox NR600 (w/ODD),349,4,https://cdna.pcpartpicker.com/static/forever/images/product/4c5d0c50dcaf17572276e7facdc68c94.256p.jpg
2871,Cooler Master,MasterBox NR600P,659,72,https://cdna.pcpartpicker.com/static/forever/images/product/4b396319699f80316473d0a5bc5ad2aa.256p.jpg
2872,Cooler Master,MasterBox Q500L,289,85,https://cdna.pcpartpicker.com/static/forever/images/product/52bb1b255db58b40e254f62cd79e8a12.256p.jpg
2873,Cooler Master,MasterBox TD500,489,14,https://cdna.pcpartpicker.com/static/forever/images/product/67182e65c2d6b9d31605067eaac9717e.256p.jpg
2874,Cooler Master,MasterBox TD500 ARGB,449,51,https://cdna.pcpartpicker.com/static/forever/images/product/dace1696de22e925ae590011214e0655.256p.jpg
2875,Cooler Master,MasterBox TD500 Mesh w/ Controller,449,37,https://cdna.pcpartpicker.com/static/forever/images/product/351a1f0a7e65a3513b198dbcdcacf1d8.256p.jpg
2876,Cooler Master,MasterBox TD500 Mesh White w/ Controller,479,20,https://cdna.pcpartpicker.com/static/forever/images/product/212cf1bdd68ed28c40799e5bc3548ad4.256p.jpg
2877,Cooler Master,MasterCase H500,819,27,https://cdna.pcpartpicker.com/static/forever/images/product/8058a5658a08dbd68ed2f88ab8e70df7.256p.jpg
2878,Cooler Master,MasterCase H500 ARGB,539,44,https://cdna.pcpartpicker.com/static/forever/images/product/2a7afb950e91ae3dc3a39df7a65c50d2.256p.jpg
2879,Cooler Master,MasterCase H500M,959,77,https://cdna.pcpartpicker.com/static/forever/images/product/3b22338d08cddc21f3cd6150ec431a31.256p.jpg
2880,Cooler Master,MasterCase H500P Mesh,829,20,https://cdna.pcpartpicker.com/static/forever/images/product/82a76daea849e6d6610222837d271c51.256p.jpg
2881,Cooler Master,MasterCase H500P Mesh ARGB,689,23,https://cdna.pcpartpicker.com/static/forever/images/product/f017338a0715df1b183bb0c33a9d5d5e.256p.jpg
2882,Cooler Master,MasterCase Maker 5,1049,2,https://images-na.ssl-images-amazon.com/images/I/41yfvW1uzsL.jpg
2883,Cooler Master,MasterCase MC500,1039,88,https://cdna.pcpartpicker.com/static/forever/images/product/daf55850f9adfe2502278113643b00b9.256p.jpg
2884,Cooler Master,MasterCase SL600M,1019,57,https://cdna.pcpartpicker.com/static/forever/images/product/5e6f11aa93f87cae4277948d0bb773df.256p.jpg
2885,Cooler Master,MasterCase SL600M Black Edition,819,77,https://cdna.pcpartpicker.com/static/forever/images/product/f60a5af4538f4a7cb764c5623da8a10a.256p.jpg
2886,Cooler Master,MB600L,279,15,https://cdna.pcpartpicker.com/static/forever/images/product/8de825d4ece394447cf30b2d805f23b3.256p.jpg
2887,Cooler Master,MB600L ODD,329,66,https://images-eu.ssl-images-amazon.com/images/I/41zJDq-7XmL.jpg
2888,Cooler Master,N300,239,40,https://cdna.pcpartpicker.com/static/forever/images/product/eb12f8dad08e12c47d8c2882951fd530.256p.jpg
2889,Cooler Master,N400,1179,46,https://cdna.pcpartpicker.com/static/forever/images/product/131730beaf80090170bc239b0fb0bb35.256p.jpg
2890,Cooler Master,Silencio 452,389,91,https://images-na.ssl-images-amazon.com/images/I/31jgZ%2BowXZL.jpg
2891,Cooler Master,Silencio S600,409,6,https://cdna.pcpartpicker.com/static/forever/images/product/d2743bb984cc84e16bd88930b72896a8.256p.jpg
2892,Corsair,100R,229,57,https://cdna.pcpartpicker.com/static/forever/images/product/78212a21637cc844a152f80de980b551.256p.jpg
2893,Corsair,110Q,289,27,https://cdna.pcpartpicker.com/static/forever/images/product/583a373ce6fea7d29925d7bb46a5123f.256p.jpg
2894,Corsair,110R,269,58,https://cdna.pcpartpicker.com/static/forever/images/product/d4425c7a3cacead189dc0577d1181b41.256p.jpg
2895,Corsair,200R,289,54,https://cdna.pcpartpicker.com/static/forever/images/product/68626756a77bce5d64744a599a4fadf5.256p.jpg
2896,Corsair,270R,229,89,https://cdna.pcpartpicker.com/static/forever/images/product/311d4a823b9c8f652933476f94f1aa5c.256p.jpg
2897,Corsair,275Q,319,4,https://cdna.pcpartpicker.com/static/forever/images/product/8ac4e431c7c6061bac02aad4d4cbc92b.256p.jpg
2898,Corsair,275R,369,27,https://cdna.pcpartpicker.com/static/forever/images/product/eb3af18a501372c17840a48f49321920.256p.jpg
2899,Corsair,275R Airflow,349,1,https://cdna.pcpartpicker.com/static/forever/images/product/6a1f77b51f753e7c0e9ddc3224020f1d.256p.jpg
2900,Corsair,4000D,339,98,https://cdna.pcpartpicker.com/static/forever/images/product/6c63c357ca362f7cf6875f0329148863.256p.jpg
2901,Corsair,4000D Airflow,419,34,https://cdna.pcpartpicker.com/static/forever/images/product/ef83ac7b40f303152fbb47b6db45c9ca.256p.jpg
2902,Corsair,400C,909,13,https://cdna.pcpartpicker.com/static/forever/images/product/86a2380d9328c19e45ed379c47d8e7ef.256p.jpg
2903,Corsair,450D,419,80,https://images-na.ssl-images-amazon.com/images/I/41inDyinpzL.jpg
2904,Corsair,5000D,629,44,https://cdna.pcpartpicker.com/static/forever/images/product/686a4d0e24dfd73e2d5ad0b24c0495eb.256p.jpg
2905,Corsair,5000D AIRFLOW,699,30,https://cdna.pcpartpicker.com/static/forever/images/product/f98e411d9763902637b8a6527c44dd19.256p.jpg
2906,Corsair,500D Premium,749,2,https://cdna.pcpartpicker.com/static/forever/images/product/d899038e788d50b47fd55b80dc361f13.256p.jpg
